1014,request(from),I am from Portugal but I have moved to England a few years ago.,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1015,request(usual_dinner),I usually either eat pasta or some rice with vegetables and chicken,"{'intent': 'inform', 'entity': ['pasta', 'rice', 'vegetables', 'chicken'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
1016,request(filling),I have a big appetite but I like to eat lightly for dinner,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1017,request(healthy),"I would like it to be balanced, healthy but a bit of everything","{'intent': 'inform', 'entity': 0.5, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
1018,request(diet),Not really,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1019,request(time),something quick to prepare would be ideal,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
1020,inform(food),"that sounds nice, I want to try it","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1021,request(another),"yes please, I like to have multiple options","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1022,inform(food),ahhh I love purple cabbage!!,"{'intent': 'inform', 'entity': ['cabbage'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
1023,inform(food),"these are good options, I like the second one","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1024,request(another),"I am okay for now, thank you","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1025,inform(food),"looks nice, thank you","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1026,request(another),no thank you,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1027,client_id: -Lt_0oPw7wjqJBWRks-L,,,,,,,,,,,,,
1028,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1029,greeting,Andres,"{'intent': 'inform', 'entity': 'Andres', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
1030,request(mood),all ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1031,request(from),In Prague,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1032,request(usual_dinner),"Potatoes, chicken, or pasta mostly","{'intent': 'inform', 'entity': ['potato', 'pasta', 'chicken'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
1033,request(filling),I'm feeling hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
1034,request(healthy),as much as possible,"{'intent': 'inform', 'entity': 0.75, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
1035,request(diet),not really,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1036,request(time),I prefer quick recipes since I don't know how to cook many things,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
1037,inform(food),is that fast to prepare?,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1038,request(another),not really,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1039,client_id: -Lt_JSSx0PT-kvWoMGLK,,,,,,,,,,,,,
1040,,Hello Cora,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1041,greeting,My name is Linda,"{'intent': 'inform', 'entity': 'Linda', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
1042,request(mood),I'm fine thanks.,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1043,request(from),I live in the East of England.,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1044,request(usual_dinner),I usually have something that's tasty and quick to make. I don't eat red meat.,"{'intent': 'inform', 'entity': ['meat'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
1045,request(filling),Something quite light.,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
1046,request(healthy),Quite healthy.,"{'intent': 'inform', 'entity': 0.75, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
1047,request(diet),No red meat.,"{'intent': 'inform', 'entity': ['meat'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
1048,request(time),Something quick.,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
1049,inform(food),Thank you. Sounds perfect.,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1050,request(another),No thanks.,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1051,client_id: -Lt_0lV_v1B5Bsw5eGMs,,,,,,,,,,,,,
1052,,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1053,greeting,Mirenda,"{'intent': 'inform', 'entity': 'Mirenda', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
1054,request(mood),Wonderful,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1055,request(from),"North Carolina, USA","{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1056,request(usual_dinner),I eat fish and veggies,"{'intent': 'inform', 'entity': ['fish', 'vegetables'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
1057,request(filling),I would like a light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
1058,request(healthy),Slightly Healthy,"{'intent': 'inform', 'entity': 0.25, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
1059,request(diet),no bread or potatoes,"{'intent': 'inform', 'entity': ['bread', 'potato'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
1060,request(time),I have time,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
1061,inform(food),No do not like roasted broccoli,"{'intent': 'inform', 'entity': ['broccoli'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
1062,inform(food),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1063,inform(food),okay I like that,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1064,request(another),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1065,inform(food),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1066,inform(food),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1067,client_id: -LtFjSynSUeWgHpzfXgy,,,,,,,,,,,,,
1068,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1069,request(mood),yes I'm doing good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1070,request(filling),I'm hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
1071,request(healthy),pretty healthy,"{'intent': 'inform', 'entity': 0.75, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
1072,request(diet),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1073,request(time),I have time,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
1074,inform(food),that sounds great,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1075,request(another),sure,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1076,inform(food),looks nice,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1077,request(another),yes please,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1078,inform(food),nice,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1079,request(another),no thank you,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1080,client_id: -LtZixvcgr7Tt4owp0v2,,,,,,,,,,,,,
1081,,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1082,greeting,Gaetano,"{'intent': 'inform', 'entity': 'Gaetano', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
1083,request(mood),Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1084,request(from),Italy,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1085,request(usual_dinner),Pizza,"{'intent': 'inform', 'entity': ['pizza'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
1086,request(filling),light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
1087,request(healthy),very healthy,"{'intent': 'inform', 'entity': 0.75, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
1088,request(diet),No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1089,request(time),I have some time to cook,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
1090,inform(food),Ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1091,request(another),Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1092,inform(food),Ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1093,request(another),No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1094,client_id: -LtZwJdL5Yj9lEXSAg7x,,,,,,,,,,,,,
1095,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1096,client_id: -LteI39eN2MjWduM9Syp,,,,,,,,,,,,,
1097,,lello,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1098,request(filling),awebgv,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1099,client_id: -LteIWZ8RNmprwJX73ho,,,,,,,,,,,,,
1100,,What should I eat for dinner?,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1101,request(filling),I'm feeling hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
1102,request(healthy),A little healthy,"{'intent': 'inform', 'entity': 0.25, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
1103,request(diet),No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1104,request(time),Something quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
1105,inform(food),That sounds great!,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1106,request(another),Sure!,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1107,inform(food),Also sounds delicious,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1108,request(another),Sure,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1109,inform(food),No thanks on that one,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1110,inform(food),Sounds good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1111,request(another),No thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1112,client_id: -LteX2O4vhhD_WaOigVm,,,,,,,,,,,,,
1113,,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1114,request(filling),I'd rather have a light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
1115,request(healthy),Really healthy,"{'intent': 'inform', 'entity': 0.75, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
1116,request(diet),none,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1117,request(time),Rather quick to prepare,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
1118,inform(food),Thanks,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1119,request(another),No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1120,client_id: -LtZiR6nKUQJBTEmU0p_,,,,,,,,,,,,,
1121,,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1122,greeting,J,"{'intent': 'inform', 'entity': 'J', 'entity_type': 'user_name', 'polarity': None}",,,,,,,,,,,
1123,request(mood),Fine thank you,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1124,request(from),In the Midlands,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1125,request(usual_dinner),I usually eat either chicken or fish with accompaniments,"{'intent': 'inform', 'entity': ['fish', 'chicken'], 'entity_type': 'food', 'polarity': '+'}",,,,,,,,,,,
1126,request(filling),I feel hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
1127,request(healthy),Moderately healthy,"{'intent': 'inform', 'entity': 0.5, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
1128,request(diet),I have no specific intolerances but I am a rather fussy eater,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1129,request(time),Something quick to prepare,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
1130,inform(food),Thank you. I am not a fan of wine however.,"{'intent': 'inform', 'entity': ['wine'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
1131,inform(food),Sadly I don't like maple syrup,"{'intent': 'inform', 'entity': ['syrup'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
1132,inform(food),Sadly I don't like avocado,"{'intent': 'inform', 'entity': ['avocado'], 'entity_type': 'food', 'polarity': '-'}",,,,,,,,,,,
1133,inform(food),"Yes, this sounds good","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1134,request(another),No thank you,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1135,client_id: -LteX0SNYhFuXL326h95,,,,,,,,,,,,,
1136,,HELLO,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1137,request(filling),YES,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1138,request(healthy),very much,"{'intent': 'inform', 'entity': 0.75, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
1139,request(diet),vegetarian,"{'intent': 'inform', 'entity': True, 'entity_type': 'vegan', 'polarity': None}",,,,,,,,,,,
1140,request(time),qucik prepare,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
1141,inform(food),yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1142,request(another),no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1143,client_id: -LtFiz99xbLzUJa-qsR5,,,,,,,,,,,,,
1144,,Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1145,request(mood),Its everything ok! :),"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1146,request(filling),light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}",,,,,,,,,,,
1147,request(healthy),I want it to be healthy.,"{'intent': 'inform', 'entity': 0.75, 'entity_type': 'healthy', 'polarity': None}",,,,,,,,,,,
1148,request(diet),No diet or intolerances. I can eat everything.,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1149,request(time),I have some time.,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}",,,,,,,,,,,
1150,inform(food),It seems great!,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1151,request(another),Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1152,inform(food),I love it.,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1153,request(another),Do you have something more solid?,"{'intent': 'request', 'entity': None, 'entity_type': 'more', 'polarity': None}",,,,,,,,,,,
1154,inform(food),I like it,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1155,request(another),Some dessert?,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1156,inform(food),Do you have a dessert recipe?,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1157,request(another),"Yes, from a dessert, please.","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1158,inform(food),Thanks,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1159,client_id: -Lt_7r0ISA-v2Tl8PVXU,,,,,,,,,,,,,
1160,,hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1161,client_id: -LtFimhJTci9ZxWtKQXd,,,,,,,,,,,,,
1162,,hi,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
1163,request(mood),i'm fine thanks,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}",,,,,,,,,,,
